,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
1843,"@user @user WHAT $2 for an app, OUTRAGIOUS ;)",1,9,8,4.11,45,0,0,1,3,6,,  what  for an app outragious 
1844,@user ill see if I can 😉,0,7,7,2.57,24,0,0,1,3,1,ill, ill see if i can 😉
1845,2v4 S&D matches are just so fun...,1,7,7,4.0,34,0,0,0,3,4,fun,v sd matches are just so fun
1846,@user you cant score goals sitting on the bench or 15/20 min max its hard pal fill sorry for him,0,20,20,3.85,96,0,0,1,7,2,score hard, you cant score goals sitting on the bench or  min max its hard pal fill sorry for him
1847,H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS,0,10,10,6.0,69,0,1,0,1,6,,hn  hospital hard on badincentives flu healthcare finance sps
1848,Dissecting a rat first period is a great start to the day  🐁,1,13,12,3.62,60,0,0,0,5,0,first great,dissecting a rat first period is a great start to the day  🐁
1849,@user the lineup is full of goals and offensive intention #LFC,1,11,11,4.73,62,0,1,1,4,2,full offensive, the lineup is full of goals and offensive intention lfc
1850,When someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty..,1,20,18,5.15,122,0,0,0,8,2,retrica wali many,when someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty
1851,Last day in Naples with my Emma girl! 🌴☀#soeasytotakeapicwithatoddler  #19wksandcounting...,1,10,10,8.1,91,0,1,0,3,6,Last 🌴☀,last day in naples with my emma girl 🌴☀soeasytotakeapicwithatoddler  wksandcounting
1852,"It's so exciting to see snapchats of everybody's Christmas dinner, wow.",1,11,11,5.55,71,0,0,0,4,4,exciting,its so exciting to see snapchats of everybodys christmas dinner wow
1853,@user @user @user @user asked back to be models next month,1,11,8,4.36,58,0,0,1,2,4,,    asked back to be models next month
1854,Another day in paradise haha,1,5,5,4.8,28,0,0,0,1,0,,another day in paradise haha
1855,At -- #Sketch #today #spudshed #fresh #fruit  .only.for.eating #for.drawing.as.well #drawing #Perth,0,11,11,8.0,99,0,1,0,1,16,fresh,at  sketch today spudshed fresh fruit  onlyforeating fordrawingaswell drawing perth
1856,Who would've imagined that #jakeplummer smokes weed regularly??  #outsidethelines,1,9,9,8.0,81,0,1,0,2,5,,who wouldve imagined that jakeplummer smokes weed regularly  outsidethelines
1857,Oh how I missed middle school drama :~),1,8,8,4.0,39,0,0,0,2,3,middle,oh how i missed middle school drama 
1858,My favorite new app is Chicago's Comedy Scene (CCS_Radio). You should check it out. #Chicago #Comedy,0,16,16,5.31,100,0,1,0,5,8,favorite new,my favorite new app is chicagos comedy scene ccsradio you should check it out chicago comedy
1859,So glad y'all can be awesome now..,1,7,7,4.0,34,0,0,0,3,3,glad awesome,so glad yall can be awesome now
1860,my baby will  have caps on her teeth #negative,0,9,9,4.11,46,0,1,0,4,1,teeth negative,my baby will  have caps on her teeth negative
1861,My finger is so ducking attractive without my bandage tbh!!!,1,10,10,5.1,60,0,0,0,4,3,ducking attractive,my finger is so ducking attractive without my bandage tbh
1862,@user ready for Jeb  and first female #POTUS,1,8,8,4.5,44,0,1,1,2,2,ready first female, ready for jeb  and first female potus
1863,"@user @user great seing u mate, thanks for the cheap shot 😉 safe trip back 🍻🍻||Dry train why we lost 😂😂😂😂😂",1,21,20,4.1,106,0,0,1,4,5,great u cheap safe,  great seing u mate thanks for the cheap shot 😉 safe trip back 🍻🍻dry train why we lost 😂😂😂😂😂
1864,@user lids sucks officially! Will not use again good,0,9,9,4.89,52,0,0,1,2,2,user good, lids sucks officially will not use again good
1865,"I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off",0,27,24,4.15,138,0,0,0,13,7,fluffy bean,i have footy socks on trackies a tee a fluffy dressing gown and im wrapped up in my quilt i sweating bean but shivering my nuds off
1866,"Second day in a row that I'm late to work. Thanks, @user Service definitely worth a fare hike.",1,18,17,4.28,94,0,0,1,6,5,Second late,second day in a row that im late to work thanks  service definitely worth a fare hike
1867,"@user @user We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers",1,17,15,5.24,105,0,0,1,6,3,@ tolerant peaceful peaceful,  we must be tolerant and embrace the peaceful islamic faith muslims are our peaceful brothers
1868,DNA from Richard III has thrown up a surprise: evidence of infidelity in his family tree.  ||Well I'm SHOCKED.,1,19,19,4.79,110,0,0,0,8,6,SHOCKED,dna from richard iii has thrown up a surprise evidence of infidelity in his family tree  well im shocked
1869,It's funny to think that there are literally books out there for whatever you want to do in life (be a...,0,21,19,4.05,105,0,0,0,12,5,funny,its funny to think that there are literally books out there for whatever you want to do in life be a
1870,"Wow.. #shocker  RT @user Dick Cheney on CIA torture: ""I'd do it again in a minute""",1,16,16,4.12,82,0,1,1,6,8,,wow shocker  rt  dick cheney on cia torture id do it again in a minute
1871,@user @user @user All the more reason for it. Competition breeds innovation & the consumer wins.,0,16,13,5.06,96,0,0,1,5,6,,   all the more reason for it competition breeds innovation  the consumer wins
1872,Am I surprised that my coworker is not going to show up today?  #Flurries,1,14,14,4.21,73,0,1,0,8,2,,am i surprised that my coworker is not going to show up today  flurries
1873,@user @user i'll take the physical challenge!,0,7,6,5.57,45,0,0,1,2,4,physical,  ill take the physical challenge
1874,but he is a lot of laughs @user @user @user @user @user,0,12,8,3.67,55,0,0,1,5,5,,but he is a lot of laughs     
1875,Wickedly ignorant bout Black Americans see racism in everything' a figment of their imagination#Cannot be trumped by J'can hypocrisy#NNN,0,19,19,6.21,136,0,1,0,6,4,ignorant,wickedly ignorant bout black americans see racism in everything a figment of their imaginationcannot be trumped by jcan hypocrisynnn
1876,America released the Cuban spies to get Cuba to release the American spy who caught those Cuban spies.,1,18,15,4.72,102,0,0,0,7,1,American,america released the cuban spies to get cuba to release the american spy who caught those cuban spies
1877,It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark,1,27,24,3.52,121,0,0,0,14,0,nice weird dark,it is always nice when i am taking a cig break at like am at my house and i hear weird creepy noises and its really dark
1878,Our physics exam was quite fun...  #Prelim,1,7,7,5.0,42,0,1,0,2,4,fun,our physics exam was quite fun  prelim
1879,@user would wear this #proudly... size #NZ hahaha,0,8,8,5.25,49,0,1,1,2,6,@, would wear this proudly size nz hahaha
1880,"Nevermind, we're getting worked out there. We need Hump back in the game bc Gooden is playing terribly.",0,18,18,4.78,103,0,0,0,6,4,,nevermind were getting worked out there we need hump back in the game bc gooden is playing terribly
1881,@user @user But it's not a time capsule! It' current in time,0,12,10,4.08,60,0,0,1,5,5,@ current,  but its not a time capsule it current in time
1882,@user @user #IndiawithPakistan but it can never be other way round,1,11,10,5.09,66,0,1,1,5,3,other,  indiawithpakistan but it can never be other way round
1883,@user @user @user @user @user and what about the blacks you guys they don't know what to do with money,1,20,15,4.15,102,0,0,1,11,6,,     and what about the blacks you guys they dont know what to do with money
1884,Beautiful day,1,2,2,6.0,13,0,0,0,0,0,Beautiful,beautiful day
1885,".@ShawnaTova Computing, the Internet, personal computers & smart phones were all invented by that ""pond scum""  @user",1,17,17,5.82,116,0,0,1,5,8,personal smart, computing the internet personal computers  smart phones were all invented by that pond scum  
1886,"Ugh, I would give your first-born for some Pepto Bismol right now. #upsettummy",0,13,13,5.08,78,0,1,0,5,4,upsettummy,ugh i would give your firstborn for some pepto bismol right now upsettummy
1887,There's nothing better than the feeling of being loved 😒 lol nothing 👍,1,13,12,4.46,70,0,0,0,5,1,😒,theres nothing better than the feeling of being loved 😒 lol nothing 👍
1888,"Join @user PromoTeam's Official Fan List and receive news, events, and more!",0,12,11,5.42,76,0,0,1,2,5,receive,join  promoteams official fan list and receive news events and more
1889,"Kyle it won't let me @ you? But yeah, we are grown ass men with fast cars. Who gives af lol. And bring it to my room hooah? See ya in a bit.",0,33,32,3.27,140,0,0,1,14,8,grown fast,kyle it wont let me  you but yeah we are grown ass men with fast cars who gives af lol and bring it to my room hooah see ya in a bit
1890,"@user LOL aye you're a funny fecker-;)  |And anytime Ironside, you fancy a wee race just let me know!!",1,19,18,4.37,102,0,0,1,6,9,funny anytime wee, lol aye youre a funny fecker  and anytime ironside you fancy a wee race just let me know
1891,@user I'll check it out. :-),0,6,6,3.83,28,0,0,1,2,6,, ill check it out 
1892,#Heisenberg Uncertainty Principle: Whatever you study you also change. #JurassicParkTheLostWorld #JurassicWorld #BreakingBad,0,12,11,9.42,124,0,1,0,3,6,,heisenberg uncertainty principle whatever you study you also change jurassicparkthelostworld jurassicworld breakingbad
1893,Such quality customer service today by @user for the Xbox One  #thisiscrap #nothelpfulatall,1,13,13,6.0,91,0,1,1,4,3,Such,such quality customer service today by  for the xbox one  thisiscrap nothelpfulatall
1894,@user I don't recall dalai lama talking about busty girls and celebs but apart from that....,1,16,16,4.81,92,0,0,1,6,6,dalai busty, i dont recall dalai lama talking about busty girls and celebs but apart from that
1895,I miss how close we were. 😔,0,7,7,3.0,27,0,0,0,3,1,close,i miss how close we were 😔
1896,@user Prepare to get mucked  #imissedu,1,6,6,5.33,38,0,1,1,2,2,mucked, prepare to get mucked  imissedu
1897,Beautiful day for climbing mountains... |#NewZealand #earnaview,0,7,7,8.14,63,0,1,0,1,6,Beautiful,beautiful day for climbing mountains newzealand earnaview
1898,#New#color#new#beginning#new#goals#dont#giveup#never#life#should#be#easy @ skdar,0,3,3,26.0,80,0,1,1,0,14,new new dont easy,newcolornewbeginningnewgoalsdontgiveupneverlifeshouldbeeasy  skdar
1899,Ohhh the joy of getting pulled over 💚,1,8,8,3.75,37,0,0,0,3,0,💚,ohhh the joy of getting pulled over 💚
1900,@user As the only black listener to the @user show...Love having you on it!!#RaceWars,0,14,12,5.14,85,0,1,1,8,8,only black, as the only black listener to the  showlove having you on itracewars
1901,@user oh so someone got in trouble for making fun of the people who behead innocent people...nice,1,17,17,4.76,97,0,0,1,6,4,innocent, oh so someone got in trouble for making fun of the people who behead innocent peoplenice
1902,Gavaskar is a freakin' genius.,1,5,5,5.2,30,0,0,0,2,2,,gavaskar is a freakin genius
1903,#MY #Husband is  your concern #StopTxtnHim its #NotOk #youknowwhoyouare!!!,0,9,9,7.22,74,0,1,0,3,8,,my husband is  your concern stoptxtnhim its notok youknowwhoyouare
1904,@user nice to see you admit your errors   slightly different from your earlier stats for 2014! @user,1,17,15,4.82,100,0,0,1,6,3,user nice different, nice to see you admit your errors   slightly different from your earlier stats for  
1905,Yeah so I'm on a diet🍕,1,6,6,2.83,22,0,0,0,4,1,,yeah so im on a diet🍕
1906,@user Because we need an excuse to pop it open! My dream is McDonalds and Grand Cru. #ChampagneExcuses,0,18,18,4.72,102,0,1,1,8,4,open, because we need an excuse to pop it open my dream is mcdonalds and grand cru champagneexcuses
1907,Can I get an AMEN??!,0,5,5,3.2,20,0,0,0,4,3,,can i get an amen
1908,There's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff.  #cringe,1,20,20,4.8,116,0,1,0,8,3,old,theres nothing more intimidating than having to serve an chavvy lanky  year old with acne and bum fluff  cringe
1909,"#Foreplay, #cuddling – a #Jedi #craves  these #things"" - #Yoda #Quotes|http://t.co/cwFAI8AFKI",0,11,11,7.45,93,1,1,0,2,16,,foreplay cuddling – a jedi craves  these things  yoda quotes
1910,@user @user Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending,1,18,16,5.0,107,0,0,1,6,3,own blasphemic,  putting  between muhammad and ali i find your own twitter id quite blasphemic and offending
1911,Haha who the fuck says that to someone#TrueGentlemen,1,8,8,5.62,52,0,1,0,4,1,,haha who the fuck says that to someonetruegentlemen
1912,@user #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @,0,12,12,4.75,68,0,1,1,3,4,, christmas gift get started at making money in social media 
1913,"@user fucking copycat, although you're name is mint and the act we share it is probably a cause for alcohol filled celebration!!!",0,22,21,4.91,129,0,0,1,9,6,mint, fucking copycat although youre name is mint and the act we share it is probably a cause for alcohol filled celebration
1914,Tripped over my own feet three times in the hall #soclumsy,0,11,11,4.36,58,0,1,0,5,1,own,tripped over my own feet three times in the hall soclumsy
